Cluster,Window,Value
30.0,5.0,0.023226172542935956
40.0,5.0,0.022105038089739744
50.0,5.0,0.02170553663756174
100.0,5.0,0.0186692541197173
1.0,1.0,0.025176061302010794
2.0,1.0,0.025994735332328923
3.0,1.0,0.025918247037890096
4.0,1.0,0.02485078260287635
5.0,1.0,0.02529278447596236
7.0,1.0,0.025066450328900442
8.0,1.0,0.02433948388683074
9.0,1.0,0.024290674228133444
10.0,1.0,0.02446814829634412
11.0,1.0,0.024524773648071745
12.0,1.0,0.02439711001149324
13.0,1.0,0.024357710317290213
14.0,1.0,0.024592359090275122
15.0,1.0,0.02455982147925042
16.0,1.0,0.02442840710976684
20.0,1.0,0.024116839200266943
30.0,1.0,0.02292651814627913
40.0,1.0,0.02196958302315179
50.0,1.0,0.02145839236210253
100.0,1.0,0.018567553498868277
